Flow Duration,Packet Length Mean,Flow Bytes/s,Total Fwd Packets,Label,Destination Port
0.916788841070132,0.05041540785498489,2.4555414060606064e-09,0.13636363636363635,DoS Slowhttptest,80
0.9167457528536865,0.04947129909365559,2.4096707368686867e-09,0.13636363636363635,DoS Slowhttptest,80
0.9167021304168126,0.05069864048338368,2.4695701565656566e-09,0.13636363636363635,DoS Slowhttptest,80
0.9166588001317354,0.04994335347432024,2.432894536868687e-09,0.13636363636363635,DoS Slowhttptest,80
0.916571922534532,0.05069864048338368,2.469920982828283e-09,0.13636363636363635,DoS Slowhttptest,80
0.9166154030691047,0.05003776435045317,2.4376089843434346e-09,0.13636363636363635,DoS Slowhttptest,80
0.9164847110495608,0.04984894259818731,2.4287567545454547e-09,0.13636363636363635,DoS Slowhttptest,80
0.9165282834032696,0.04966012084592145,2.419441890909091e-09,0.13636363636363635,DoS Slowhttptest,80
0.9163979419658819,0.05003776435045317,2.4381874282828286e-09,0.13636363636363635,DoS Slowhttptest,80
0.9164411220014635,0.05022658610271903,2.4472728217171717e-09,0.13636363636363635,DoS Slowhttptest,80
0.9163561225229545,0.04966012084592145,2.419896444949495e-09,0.13636363636363635,DoS Slowhttptest,80
0.9163120743791764,0.050132175226586105,2.4430166954545456e-09,0.13636363636363635,DoS Slowhttptest,80
0.9162692950089163,0.05003776435045317,2.4385297570707074e-09,0.13636363636363635,DoS Slowhttptest,80
0.9162260982789463,0.050320996978851965,2.452448374242424e-09,0.13636363636363635,DoS Slowhttptest,80
0.9161807145840967,0.04984894259818731,2.4295626363636365e-09,0.13636363636363635,DoS Slowhttptest,80
0.9161377432283699,0.04994335347432024,2.434278255050505e-09,0.13636363636363635,DoS Slowhttptest,80
0.9160941959162437,0.05022658610271903,2.448199607070707e-09,0.13636363636363635,DoS Slowhttptest,80
0.9160507237288652,0.050132175226586105,2.4437136919191923e-09,0.13636363636363635,DoS Slowhttptest,80
0.9160075687348662,0.04994335347432024,2.4346241919191916e-09,0.13636363636363635,DoS Slowhttptest,80
0.915964146630653,0.050320996978851965,2.453149736868687e-09,0.13636363636363635,DoS Slowhttptest,80
0.9159208079983816,0.05069864048338368,2.4716768131313132e-09,0.13636363636363635,DoS Slowhttptest,80
0.9158772106030902,0.050132175226586105,2.444176654040404e-09,0.13636363636363635,DoS Slowhttptest,80
0.9157907587127908,0.05022658610271903,2.4490107914141414e-09,0.13636363636363635,DoS Slowhttptest,80
0.9158338636236246,0.04947129909365559,2.4120700287878787e-09,0.13636363636363635,DoS Slowhttptest,80
0.9157039145043643,0.05022658610271903,2.4492430525252524e-09,0.13636363636363635,DoS Slowhttptest,80
0.9157469693320329,0.04975453172205438,2.4261097792929296e-09,0.13636363636363635,DoS Slowhttptest,80
0.9156604256225974,0.04984894259818731,2.4309431424242424e-09,0.13636363636363635,DoS Slowhttptest,80
0.9156170285599666,0.04956570996978852,2.417245528787879e-09,0.13636363636363635,DoS Slowhttptest,80
0.9155733309983448,0.04984894259818731,2.4311743873737374e-09,0.13636363636363635,DoS Slowhttptest,80
0.9155306768359976,0.04956570996978852,2.4174735207070706e-09,0.13636363636363635,DoS Slowhttptest,80
0.9154871211766772,0.04956570996978852,2.4175885353535357e-09,0.13636363636363635,DoS Slowhttptest,80
0.9154436489892988,0.050981873111782476,2.4867805792929294e-09,0.13636363636363635,DoS Slowhttptest,80
0.9154002268850855,0.04956570996978852,2.417818024747475e-09,0.13636363636363635,DoS Slowhttptest,80
0.9153568966000083,0.05022658610271903,2.450171576767677e-09,0.13636363636363635,DoS Slowhttptest,80
0.9153132908575227,0.05079305135951662,2.4779231338383837e-09,0.13636363636363635,DoS Slowhttptest,80
0.9152703028074076,0.04975453172205438,2.4273732808080812e-09,0.13636363636363635,DoS Slowhttptest,80
0.9152268973975827,0.05041540785498489,2.4597320797979796e-09,0.13636363636363635,DoS Slowhttptest,80
0.9151833918214275,0.05060422960725076,2.4690619272727275e-09,0.13636363636363635,DoS Slowhttptest,80
0.9151399112868548,0.04994335347432024,2.4369324944444442e-09,0.13636363636363635,DoS Slowhttptest,80
0.9150545695733836,0.05041540785498489,2.4601953095959597e-09,0.13636363636363635,DoS Slowhttptest,80
0.9150964390994762,0.050132175226586105,2.4462620555555555e-09,0.13636363636363635,DoS Slowhttptest,80
0.9150096199326323,0.04966012084592145,2.423457496969697e-09,0.13636363636363635,DoS Slowhttptest,80
0.9149661393980596,0.05022658610271903,2.4512179787878787e-09,0.13636363636363635,DoS Slowhttptest,80
0.914924862522755,0.05022658610271903,2.4513285651515153e-09,0.13636363636363635,DoS Slowhttptest,80
0.9148793619671866,0.050320996978851965,2.4560584691919193e-09,0.13636363636363635,DoS Slowhttptest,80
0.9148364240002367,0.05060422960725076,2.469998362121212e-09,0.13636363636363635,DoS Slowhttptest,80
0.914793068673577,0.05022658610271903,2.4516817272727276e-09,0.13636363636363635,DoS Slowhttptest,80
0.9147050558579628,0.05041540785498489,2.461135363131313e-09,0.13636363636363635,DoS Slowhttptest,80
0.9147486031700891,0.05041540785498489,2.4610181989898992e-09,0.13636363636363635,DoS Slowhttptest,80
0.9146619843359057,0.04947129909365559,2.4151604106060605e-09,0.13636363636363635,DoS Slowhttptest,80
0.9146185789260809,0.05022658610271903,2.452149456060606e-09,0.13636363636363635,DoS Slowhttptest,80
0.9145753905433051,0.050132175226586105,2.4476557308080806e-09,0.13636363636363635,DoS Slowhttptest,80
0.9145316846344891,0.050132175226586105,2.4477727055555557e-09,0.13636363636363635,DoS Slowhttptest,80
0.9144885880708494,0.050320996978851965,2.4571079777777777e-09,0.13636363636363635,DoS Slowhttptest,80
0.9144453579521027,0.05088746223564955,2.484885196464647e-09,0.13636363636363635,DoS Slowhttptest,80
0.9144016019601215,0.04994335347432024,2.438900130808081e-09,0.13636363636363635,DoS Slowhttptest,80
0.9143147327101123,0.05041540785498489,2.462186027777778e-09,0.13636363636363635,DoS Slowhttptest,80
0.9143581965502966,0.05060422960725076,2.4712902202020205e-09,0.13636363636363635,DoS Slowhttptest,80
0.9142718030903566,0.05069864048338368,2.476134794949495e-09,0.13636363636363635,DoS Slowhttptest,80
0.9142289235537662,0.04966012084592145,2.4255269833333333e-09,0.13636363636363635,DoS Slowhttptest,80
0.914185084089843,0.050320996978851965,2.457923722727273e-09,0.13636363636363635,DoS Slowhttptest,80
0.9141416452912413,0.050509818731117824,2.467263936868687e-09,0.13636363636363635,DoS Slowhttptest,80
0.9140981731038629,0.050320996978851965,2.4581574181818183e-09,0.13636363636363635,DoS Slowhttptest,80
0.9140546925692902,0.05041540785498489,2.462886496969697e-09,0.13636363636363635,DoS Slowhttptest,80
0.914011445756155,0.050320996978851965,2.4583906641414144e-09,0.13636363636363635,DoS Slowhttptest,80
0.9139680904294952,0.050132175226586105,2.449282113131313e-09,0.13636363636363635,DoS Slowhttptest,80
0.9139247601444181,0.05003776435045317,2.444785433838384e-09,0.13636363636363635,DoS Slowhttptest,80
0.9138812211794861,0.04956570996978852,2.421836795959596e-09,0.13636363636363635,DoS Slowhttptest,80
0.9138378908944089,0.050509818731117824,2.468084040909091e-09,0.13636363636363635,DoS Slowhttptest,80
0.9137948694555171,0.05003776435045317,2.4451329464646465e-09,0.13636363636363635,DoS Slowhttptest,80
0.9137515141288574,0.04966012084592145,2.426794253030303e-09,0.13636363636363635,DoS Slowhttptest,80
0.9137077664840704,0.04966012084592145,2.4269104459595958e-09,0.13636363636363635,DoS Slowhttptest,80
0.9136643694214397,0.05003776435045317,2.4454821883838385e-09,0.13636363636363635,DoS Slowhttptest,80
0.9135343785662082,0.04994335347432024,2.441215392929293e-09,0.13636363636363635,DoS Slowhttptest,80
0.9134909731563834,0.04966012084592145,2.42748641010101e-09,0.13636363636363635,DoS Slowhttptest,80
0.9136209055812554,0.050320996978851965,2.4594415378787877e-09,0.13636363636363635,DoS Slowhttptest,80
0.9135772080196336,0.050132175226586105,2.450330061111111e-09,0.13636363636363635,DoS Slowhttptest,80
0.9134474675802281,0.05022658610271903,2.455293304040404e-09,0.13636363636363635,DoS Slowhttptest,80
0.9134041289479568,0.04984894259818731,2.4369480732323235e-09,0.13636363636363635,DoS Slowhttptest,80
0.9133622844634467,0.05088746223564955,2.4878317964646464e-09,0.13636363636363635,DoS Slowhttptest,80
0.913273996190424,0.05022658610271903,2.4557596732323234e-09,0.13636363636363635,DoS Slowhttptest,80
0.913317151184423,0.05069864048338368,2.4787229944444445e-09,0.13636363636363635,DoS Slowhttptest,80
0.9132310248346973,0.050132175226586105,2.45125892020202e-09,0.13636363636363635,DoS Slowhttptest,80
0.913187602730484,0.04966012084592145,2.4282928464646464e-09,0.13636363636363635,DoS Slowhttptest,80
0.913144230709436,0.05088746223564955,2.4884258767676765e-09,0.13636363636363635,DoS Slowhttptest,80
0.9131009755491066,0.04975453172205438,2.4331401863636366e-09,0.13636363636363635,DoS Slowhttptest,80
0.9130137557169411,0.05088746223564955,2.488781487373737e-09,0.13636363636363635,DoS Slowhttptest,80
0.9130567521142504,0.050509818731117824,2.4701955373737375e-09,0.13636363636363635,DoS Slowhttptest,80
0.9129718361076833,0.05041540785498489,2.4658076742424244e-09,0.13636363636363635,DoS Slowhttptest,80
0.9129268530781551,0.050320996978851965,2.461311328282828e-09,0.13636363636363635,DoS Slowhttptest,80
0.9128834894043012,0.05088746223564955,2.4891366303030306e-09,0.13636363636363635,DoS Slowhttptest,80
0.9127966952790398,0.04975453172205438,2.4339512722222223e-09,0.13636363636363635,DoS Slowhttptest,80
0.9128403594518848,0.04956570996978852,2.4245982833333334e-09,0.13636363636363635,DoS Slowhttptest,80
0.9127534902018756,0.05079305135951662,2.484872424747475e-09,0.13636363636363635,DoS Slowhttptest,80
0.9126666292990606,0.05022658610271903,2.4573939469696974e-09,0.13636363636363635,DoS Slowhttptest,80
0.9127113368711803,0.05079305135951662,2.4849871878787878e-09,0.13636363636363635,DoS Slowhttptest,80
0.9126233908331196,0.05060422960725076,2.475987895959596e-09,0.13636363636363635,DoS Slowhttptest,80
0.9125800104648774,0.05069864048338368,2.480725193939394e-09,0.13636363636363635,DoS Slowhttptest,80
0.91253683877649,0.05060422960725076,2.4762227373737373e-09,0.13636363636363635,DoS Slowhttptest,80
0.9124932914643638,0.05022658610271903,2.4578607555555558e-09,0.13636363636363635,DoS Slowhttptest,80
0.9124499528320924,0.05088746223564955,2.4903193055555554e-09,0.13636363636363635,DoS Slowhttptest,80
0.9123198284217539,0.05041540785498489,2.467569913131313e-09,0.13636363636363635,DoS Slowhttptest,80
0.9124083420690199,0.05060422960725076,2.4765714702020202e-09,0.13636363636363635,DoS Slowhttptest,80
0.9123631169708599,0.050132175226586105,2.453590740909091e-09,0.13636363636363635,DoS Slowhttptest,80
0.9122764313591231,0.050509818731117824,2.472308432828283e-09,0.13636363636363635,DoS Slowhttptest,80
0.912233059338075,0.04975453172205438,2.4354551227272728e-09,0.13636363636363635,DoS Slowhttptest,80
0.9121901631070961,0.05069864048338368,2.4817853944444446e-09,0.13636363636363635,DoS Slowhttptest,80
0.9121466491837467,0.050320996978851965,2.463416608585859e-09,0.13636363636363635,DoS Slowhttptest,80
0.8571712185238263,0.240265189652568,2.8161714181818182e-08,0.5909090909090909,DoS Slowhttptest,80
0.8571293823865104,0.240265189652568,2.816308874747475e-08,0.5909090909090909,DoS Slowhttptest,80
0.9991865742726871,0.1965806097432024,2.41590625e-08,0.7727272727272728,DoS Slowhttptest,80
0.9991436112641546,0.1965806097432024,2.4160101333333334e-08,0.7727272727272728,DoS Slowhttptest,80
0.8655462172247942,0.22761965339879153,2.7889222303030306e-08,0.6363636363636365,DoS Slowhttptest,80
0.5266364517713519,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5266793480023307,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5265929295008082,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5265496659932846,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5270381771864755,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5269947383878738,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5269516668658168,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.526865573904868,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5269085369134004,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5268226025491413,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5267794141663655,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5267364094218621,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5271816738019178,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5271385355023073,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5270951384396765,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5270525260133003,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5270089953955625,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5269238957507231,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5269657903183983,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5268811080332687,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.526836525669062,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5267932705087327,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5267498484045194,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5267068603544044,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5266204251584934,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5266655167015462,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.526579457129374,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.527065597719413,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5270245796071285,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5269794713696874,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5269365584443201,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5268932031176603,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5268502234147395,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5267637381356634,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5268070350319637,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5272079424220562,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.526720482975334,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5271663066174009,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5271219078914666,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5270784690928649,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5270357648473526,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5269925430758,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5269494047761895,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5269061412686659,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5268629278443074,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5268197811975027,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5267768766193296,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5267337800556899,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5266908504359343,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5266476620531585,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5266044235872176,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.526561836202424,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5270495961481372,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5270051389918434,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5269623763159716,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.6960326745908528,0.1870234498489426,3.149553848989899e-08,0.7727272727272728,DoS Slowhttptest,80
0.6964112782780506,0.1870234498489426,3.147841594949495e-08,0.7727272727272728,DoS Slowhttptest,80
0.964180703899688,0.1785223839879154,2.2736323050505054e-08,0.8181818181818182,DoS Slowhttptest,80
0.9641404036461045,0.1785223839879154,2.273727340909091e-08,0.8181818181818182,DoS Slowhttptest,80
0.90793451308959,0.050320996978851965,2.474845016666667e-09,0.13636363636363635,DoS Slowhttptest,80
0.9078910993325708,0.05041540785498489,2.479606817676768e-09,0.13636363636363635,DoS Slowhttptest,80
0.9078041466106197,0.04414232963746224,2.4426930974747476e-09,0.18181818181818182,DoS Slowhttptest,80
0.9078460077895182,0.1971838584592145,1.697268364141414e-08,0.4090909090909091,DoS Slowhttptest,80
0.9077600066477054,0.03987915407854985,2.4521001318181817e-09,0.22727272727272724,DoS Slowhttptest,80
0.9077169017368716,0.039728096676737164,2.4429278762626264e-09,0.22727272727272724,DoS Slowhttptest,80
0.9076727116907922,0.03965256797583082,2.438402234343435e-09,0.22727272727272724,DoS Slowhttptest,80
0.9076312094412442,0.04033232628398791,2.480316825252525e-09,0.22727272727272724,DoS Slowhttptest,80
0.907586092856609,0.04018126888217523,2.471150084848485e-09,0.22727272727272724,DoS Slowhttptest,80
0.9075428043075028,0.04048338368580061,2.4898489176767675e-09,0.22727272727272724,DoS Slowhttptest,80
0.9074146331406063,0.03965256797583082,2.4390957424242427e-09,0.22727272727272724,DoS Slowhttptest,80
0.9044182157980917,0.036940400989425984,2.5077734373737375e-09,0.2727272727272727,DoS Slowhttptest,80
0.9043753195671128,0.03680307608006043,2.4985693661616163e-09,0.2727272727272727,DoS Slowhttptest,80
0.9042889261071728,0.036597088708459215,2.484822207070707e-09,0.2727272727272727,DoS Slowhttptest,80
0.9041154380229804,0.03639110134441088,2.4713104626262627e-09,0.2727272727272727,DoS Slowhttptest,80
0.904158492850649,0.036734413625377646,2.494505921212121e-09,0.2727272727272727,DoS Slowhttptest,80
0.9039854304733606,0.03652842625377643,2.480992917171717e-09,0.2727272727272727,DoS Slowhttptest,80
0.9040286689393016,0.03639110134441088,2.4715476601010105e-09,0.2727272727272727,DoS Slowhttptest,80
0.9039420918410893,0.03645976379909365,2.476448122222222e-09,0.2727272727272727,DoS Slowhttptest,80
0.9038988032919831,0.036665751170694864,2.490558623737374e-09,0.2727272727272727,DoS Slowhttptest,80
0.9038574512919307,0.0359791266163142,2.4440307601010103e-09,0.2727272727272727,DoS Slowhttptest,80
0.9037691964076848,0.036322438889728095,2.4675926060606065e-09,0.2727272727272727,DoS Slowhttptest,80
0.9038122929713244,0.03652842625377643,2.4814681853535355e-09,0.2727272727272727,DoS Slowhttptest,80
0.5269177021326288,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5268744553194936,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5268333537352672,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5267887880654488,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5272344864996029,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5267457332377802,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.52719142332474,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5270622671889283,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5271481932059933,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5271049296984697,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5270186447520543,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5269759488537362,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5269334282464961,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5268895053106311,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5268477442980629,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5268031118506911,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5267600653702167,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5267187133701642,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5266308424568513,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5266761927629242,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5265874954773858,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5265461935604986,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5270323758865085,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5269876599671947,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5269462996199481,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5269010077442347,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5268600146735327,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.526816701082844,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.526730098943049,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5267714759846841,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5272153213417263,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.527174269840665,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5266950073386445,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5266518690390338,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5265666859222525,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5270557229886779,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5270126097306498,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5269696968052825,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5269262496594866,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5268832198734006,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5268414505136383,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5267986544489899,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5267106332861814,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5267552156503881,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5271981010800977,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5271554135289738,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5270699382603955,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5271123837428877,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.527027016987834,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.52698568168217,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5269415667608384,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5268515506186169,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5268984535028103,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.526808020000879,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5267653241025608,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5267226866346021,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5266801409857794,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5266384550979591,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5265939144697234,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5265507928645012,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5270382189224465,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.526995214177943,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5269519590176137,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5269089793146928,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5268226693266949,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5268657158071693,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5267361089228709,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
0.5267803907880866,0.0,0.0,0.2727272727272727,DoS Slowhttptest,80
